21	-0.45464683,-0.34990564,0.55342317,-0.40517968,0.1711392,-0.5693992,0.6179592,-0.36858857,0.48616144,-0.60764915,-0.026684279,-0.49067372,-0.6319791,-0.89512986,-0.059027556,-0.2584949,-0.14238247,-0.21731776,0.64589256,0.21798381,-0.58834636,-0.8047516,-0.3807006,-0.7108612,-0.6480111,0.07239627,0.21344662,0.3981652,0.9474256,0.2629356,0.36133897,0.25830808,-0.87701637,-0.38035852,-0.346611,-0.12035226,-0.5370504,-0.52461874,0.112390295,-0.2086697,-0.75656956,0.70263785,0.24901223,0.9144211,0.15106955,-1.0654517,-0.66950005,-0.05792988,0.0004618472,0.4466176,-1.0134604,0.14399265,-0.47214907,0.052994777,-0.67970157,0.32889345,0.37164706,-0.081871524,-0.4739812,0.48759797,0.032683644,-0.51197004,-0.4899654,-0.09774006,0.19422242,0.03446219,0.4931189,-0.5184778,-0.987258,0.37141645,0.13828962,0.49531576,-0.19615623,-0.3223351,-0.058678783,-0.76505196,0.29239058,-0.26510698,-0.6975166,-0.15293096,-0.18859948,0.95215315,-0.28082642,-0.3653309,-0.1265377,0.01602627,0.44975463,0.4339793,0.5598269,0.011472904,-0.39071384,-0.20931372,0.4550391,-0.24572536,0.17611097,0.34854233,0.4646643,0.014522768,-0.40009058,0.37843472
22	0.14161459,-0.73430306,1.2835625,-0.007815775,0.94374466,-0.07774842,-0.041150883,0.85059375,-0.5539476,-0.41910514,0.30602983,-0.24749017,0.009684754,-1.3222741,0.28521284,-0.3326125,0.39591193,-0.71930826,-0.23128161,-0.22747597,-1.5495615,-0.41086897,0.28105426,-0.93495864,0.16321638,-0.4842223,0.9129523,1.1571532,1.5106051,0.36152798,0.51745987,1.3928648,-0.284143,-0.09397969,-0.022531856,-0.10202194,0.043277055,0.38310793,0.6356876,-0.515123,-0.69221693,-0.5861293,0.17506737,-0.14089535,-0.2470437,-0.35113004,1.578913,0.59464914,-0.013800671,0.63937277,-0.55684286,-1.1641268,-0.44616047,-0.46867302,0.5632327,0.5697207,0.60933995,0.10437314,-0.3783527,-0.6930881,-1.0305619,-0.54107255,-1.400561,-1.4514538,0.7071688,0.4560425,0.4087938,-0.60480314,-0.8305858,1.0292343,-0.74113464,-0.10977015,0.5835088,-1.1897842,0.60306627,0.8793603,0.123634875,-0.104464866,0.3236718,0.2849252,-0.53060406,1.2979714,0.1531241,-0.38886368,0.70007247,0.7683644,-0.36243683,-1.1776747,-0.6118335,-0.3038841,-0.96773005,-0.47133678,-0.9355776,0.5172407,-0.80554384,0.20275082,0.46783134,0.4470202,0.23058324,0.36266086
23	-0.008363818,-0.016493939,-0.31974402,-0.9672044,-0.7755493,-0.96021223,-0.5102858,1.0194032,0.11143858,-0.4154593,0.38706252,0.5007668,-0.43251047,0.2052933,0.28796053,-0.5733943,0.16170526,-0.5151506,-0.31364268,0.21024737,-0.75210047,0.5066675,0.4939887,-0.39732543,0.087037325,0.6527203,0.76768625,0.5174128,0.2734459,0.023540348,-0.36850774,0.3760757,0.015861524,-0.3416057,-0.10053656,-0.10229806,0.20645076,0.061576486,-0.3764348,0.005738682,0.21061069,0.3895851,0.23913391,0.088975534,-0.7966535,0.35255432,0.8830664,-0.09760043,-0.17640863,0.65260786,-0.11910674,0.26915377,0.6921535,-0.42862356,-0.8146359,-0.4090476,0.5977301,0.107822604,-0.57068807,-0.5559324,-0.22791363,-1.0394222,0.46408367,-0.005998828,0.15879565,0.3672489,-0.048210833,-0.80770874,0.17121488,0.3561936,0.15139091,0.9220644,0.31022638,-0.23647034,-0.5751366,-0.2909795,-0.1499668,-0.32749337,1.1784967,0.92488307,-0.20455785,-0.8681935,0.2750319,0.46855417,-0.6332937,-0.019382318,0.7972637,0.1556885,0.26416904,0.90707654,0.68516684,0.51270986,0.027951831,0.23646632,-0.025174504,-0.12277007,-0.6662194,-0.54639524,-0.46087146,-0.5621989
24	-0.2380865,0.1677165,-0.119108036,-0.5934748,0.21632783,-0.22416079,0.46679378,-0.40571874,0.1959282,-0.35684878,-0.028713463,-0.008058483,0.4562426,0.009802325,0.9456019,-0.23940909,-0.02704573,0.6443436,0.2717826,-0.63870925,0.3179694,-0.09208588,0.5508301,-0.12353143,-0.15247576,0.3383039,-0.7407494,0.22931701,0.6328751,-0.096968286,0.081458546,-0.19725321,-0.06428487,0.5736718,0.18032734,-0.3813795,-0.5655215,-0.74359053,0.41522288,0.21152516,-0.7956227,0.09594456,0.1167555,0.51796913,0.028877137,0.04121932,-0.22446524,0.33623788,-0.008927203,0.0026647507,0.23053369,0.27064225,0.23542787,-0.029079191,0.052055668,0.48256773,0.16297738,0.15756933,-0.36125377,0.31076694,0.19254456,-0.95083356,-0.55697095,-0.38902396,-0.19978215,0.7952772,0.12073161,0.16421449,-0.033595443,-0.69491553,0.09215049,-0.06531443,0.22480902,-0.4572935,0.28410128,-0.27326313,0.097940706,-0.17549528,-0.01785928,-0.14477548,-0.45363367,-0.084527776,-0.19111896,-0.52619714,-0.663174,-0.20951046,-0.35528558,0.0816171,-0.43862453,0.34829158,-0.27956232,-0.53699565,0.35684848,0.1018006,-0.21173257,-0.41609812,0.22737987,0.13177462,0.0713937,-0.551916
25	0.048265167,-0.40722576,0.07597716,0.77435553,0.53639334,-0.9508601,1.0787607,0.4529907,-0.00484024,-0.048104133,0.2666466,-0.5106026,1.4253365,-0.025253959,0.8327805,-1.3285204,-0.21199545,0.025457181,0.31773573,0.84437513,-0.77480143,0.7056324,0.61429423,-0.016188752,0.10429437,0.14606251,-0.066709414,1.4149319,-0.534367,-0.63793576,0.9995283,0.009159277,1.1153178,-0.39578646,-0.10013483,0.43514025,-0.38070172,0.011112166,0.39226988,-0.18935683,0.6034892,-0.3134417,0.29955298,-0.38404995,-0.4365154,-0.09087207,0.5467034,0.48457584,-0.28349233,-1.2125608,-0.94824564,0.14700706,0.75095665,0.288089,0.7392831,0.5494016,0.22016105,-0.11547735,0.6591179,0.7460689,0.5643901,-0.4574636,0.26528928,-0.34776077,0.27938515,-0.7391345,-0.1032,-0.05977818,-1.0475222,0.3293447,-0.06092109,0.2594293,0.21196963,0.344625,0.40696785,0.04609433,0.6091758,0.0542845,0.037520975,-0.316819,0.4757236,-0.71479046,0.28520983,-0.22894785,-0.6403197,-0.46471694,1.4729644,-0.3067823,0.050551105,0.49377823,0.20455639,-0.32707655,-0.3183606,-0.26981282,0.18486835,-1.0635166,1.0816749,1.0571849,-0.42898348,1.7372512
26	1.5833832,0.1699755,-0.35124144,-0.2609779,-1.1800561,-1.3743303,0.6079557,0.510156,0.6200718,0.07152311,-0.12208893,-0.13943931,0.14339715,-1.1005406,-0.871803,-1.2761762,-0.59493583,-0.93534327,0.8831521,-0.5847287,-1.2559797,-0.6147398,-0.7116988,-0.07241415,0.75701547,0.7724514,0.3240677,0.34172374,0.31730402,-0.3760502,0.066792645,-0.68294406,0.0007276426,0.3075618,0.60571826,-1.6583654,0.12189341,-0.90230745,-0.18682672,-0.77379835,0.07447811,-0.4236346,-0.34519476,0.8679262,0.037743844,-0.6609805,1.0463223,1.0817466,0.3227555,-0.12243381,-1.1011174,-0.54714584,0.6002093,-1.5966218,-0.057540495,-0.058025092,0.938701,-0.18574814,-1.1474887,0.19649781,-0.36485907,0.4941379,0.173704,-0.9535674,0.3828317,0.020326836,0.1350917,0.06879152,-0.10010041,-0.70883685,0.098956496,0.28911203,-0.0782982,0.18688674,0.48288965,-0.84875137,-0.06369638,-0.071444616,0.1276982,-0.14660151,0.6439498,0.27809915,0.3957159,-1.6734064,-0.37853292,-0.3396761,0.3784086,-0.7340165,0.4901669,0.0690851,0.28396553,-0.2063425,-0.071746245,0.29585347,-0.19846626,-0.87683916,-0.13342077,-0.96538943,0.44834265,0.7813596
27	0.07105169,-0.24501273,-0.7286728,0.33788761,0.027012067,-0.096930996,1.1124932,0.10746698,-0.1597912,-0.09824986,0.87789124,-0.25629446,1.2074436,-0.92507315,-0.107169904,-0.6101642,-1.2812897,1.1684679,0.27906626,0.5645423,0.599322,0.26195922,0.71958005,0.610792,1.3376067,-0.38647178,-0.18478599,-0.19962944,0.16139752,0.018559018,-0.05443219,0.030752111,-0.043462556,0.11115828,-0.020633157,1.1627432,0.15514158,-0.5931011,-1.2043462,0.48223835,0.22693858,-1.7841556,0.62213296,0.75882024,-0.32395768,-0.37486982,-0.34349954,0.5359518,0.60862345,-0.55446017,0.10582122,-0.43373844,-0.034815308,0.3254648,0.7787909,0.070900366,-0.18030582,-0.93416595,-0.19722123,0.097579,0.24337818,0.51106423,-0.061845917,-0.95759934,-0.23520021,-0.12020853,0.64545166,0.1652985,-0.06623679,0.057224922,0.50999135,-0.6675136,-0.42082158,1.0918102,-1.0095488,0.60181946,-0.23251285,0.62305087,-1.3411409,-0.24197493,-0.23283647,-1.0999472,0.0783519,0.20159337,-0.716967,-0.7988935,-0.274027,-0.57376826,1.1841184,-0.5000904,0.9433104,-0.6772233,-0.23142269,-0.6425955,-0.47841415,-1.7200531,-0.012047558,-0.23593177,0.45084706,-0.11153408
28	-0.3075125,0.49089104,0.37400174,-0.120479226,0.16808414,0.61269295,0.43305558,0.37643495,1.0339254,-0.5371017,0.45404896,0.345238,0.9506394,0.72663623,-0.67607653,0.60775685,-0.65447974,0.3588349,-0.31511748,0.3980827,0.29289758,0.09964884,1.4802715,-0.12563555,-1.038754,0.70682347,0.8049804,0.38065687,0.09217475,0.047932323,0.29453096,-0.22812285,-0.4227137,0.10493988,-0.6361104,0.30076095,0.17444125,-0.9184953,-0.7501008,0.3999361,-0.027776584,-0.28231293,0.031542692,0.0032101416,0.47168046,-0.12673888,-0.02668262,-0.05740319,0.6084259,-0.44228834,-0.8611568,-0.46095663,-0.109469175,-0.171279,0.26709312,-0.31949875,0.2490407,0.16906673,0.32050326,0.17465857,0.16729142,-0.2459119,0.9475035,0.032164782,-0.43302912,1.1534595,-0.09670678,0.19953479,0.77219886,-0.08258949,-0.9806091,0.46707612,0.4995632,0.26683792,0.06012423,0.7366366,-1.3280708,0.47961557,0.2258434,0.9482049,-0.17858101,-0.21935694,-0.17447113,0.10184195,0.31698525,-0.39935967,0.34568185,-0.66980857,-0.07995529,-0.38556805,0.12444119,1.1064849,-0.023092411,-0.3396189,-0.38413405,0.2462962,0.1829192,1.3153758,-0.53668827,-0.059343256
29	-1.0488642,0.086840756,-0.24412432,0.47629973,1.1992899,-0.9092509,0.5804412,-0.04999071,0.70034647,-0.26661548,-0.33708426,-0.5735211,1.575557,0.27226022,-0.39202312,-0.0404945,-0.3880501,0.07959907,0.6946719,-0.5192835,-0.37935564,-0.51095873,-0.001665593,1.1862262,1.5523823,-0.18907778,0.62170225,1.1532294,-0.5967062,0.71422035,0.03564898,-1.5375828,-0.06959861,0.058142044,0.26919147,-0.24856827,0.18974206,0.9936424,-0.089883514,1.0662434,-0.36546236,1.2392088,0.33242214,0.7749079,0.8486121,0.15009034,0.9316182,-0.16610536,-0.92659754,-0.089447856,0.63464946,-0.16668841,-0.42521018,-0.36907995,1.0857196,-0.30305663,-0.23290643,-0.962331,0.04938181,-0.73762494,0.33773386,0.62574303,0.2768205,0.24492988,0.257312,0.7094863,0.92071015,-0.09153297,-0.33044264,0.54964197,1.0067406,1.319125,0.2898227,-0.963106,1.2310834,-0.21632446,-0.12598534,0.08000727,-0.23551714,-0.14276765,-0.06933161,-0.96223193,-0.059496127,-0.20595565,0.113494836,-0.44751477,-0.72954977,-0.020580992,-0.9018787,0.07370237,-0.39041272,0.77162945,-0.73815984,-1.0802919,0.06711811,-0.020263638,1.0700802,0.1899629,-0.27382976,-0.8451474
30	0.37523812,0.10236925,0.10796404,0.123317346,-0.5822559,-0.97937244,0.46995717,0.34770662,0.26185143,0.011103473,-0.27987516,-0.981577,0.5325305,-0.85490143,-0.10706226,0.5515468,-0.4880298,-0.50463164,-0.31193617,0.7748273,-0.8632806,-0.67645496,-0.5305625,-0.3071383,-0.65983874,-0.21443929,-0.4420576,0.5492447,-0.14410235,0.33670375,0.30284533,1.2109625,0.12049433,-0.22971855,0.8054134,-1.3182586,-0.7292189,-0.423283,0.68866336,-0.6447138,-0.41800788,-0.63190854,-0.13645962,0.2426534,-0.4271759,-0.58339995,1.050866,0.096245795,-0.16266263,0.24705388,-0.41096815,-1.0045891,0.70753324,-0.535682,-0.28247434,0.3658483,-0.1389936,0.23173219,-0.03289536,0.67131126,0.32572016,0.14490668,-0.7245389,-0.25078383,0.47481447,-0.4679063,0.51074195,-0.10425468,0.39752913,0.8693831,0.7750776,-0.031564474,-0.21713501,0.0016881332,-0.0012116351,-0.16259986,0.6762819,-0.7173606,0.28230697,-0.121616304,0.778272,1.2386482,-0.6479282,-1.4012458,0.08126779,1.0777115,0.7830419,-0.42379048,0.3441728,0.06201816,1.1692677,-0.338825,0.29183897,-0.13526137,-0.9094953,-0.4634215,0.10684241,0.50870967,0.22431178,0.13694295
31	-0.6725264,-0.33827263,0.09880492,-0.34144804,0.17173229,-0.28766897,0.21762288,0.28852323,0.18917939,0.119215995,0.51519245,0.2359462,0.05120966,0.49656475,0.17215322,0.020436557,0.21956566,-0.12389129,0.004151752,0.3207146,-0.31020066,0.15120032,0.27466676,-0.35884488,-0.35641,0.2917802,0.18177567,0.11723528,-0.00895601,-0.049734794,0.094175324,-0.38587564,-0.580136,-0.020598292,-0.29667142,0.1445503,-0.1261737,-0.93447936,0.2086158,0.28456557,-0.27848974,0.048557788,-0.0373166,-0.07528931,0.14174119,-0.28380555,-0.015982585,-0.06214653,0.40182155,-0.27121684,0.15473829,-0.37345132,-0.081479736,-0.43269163,-0.014990754,-0.09437294,0.44890013,-0.2855091,-0.30017394,-0.22723114,0.18062949,-0.688289,-0.0643706,0.31560877,-0.29451907,-0.15914682,-0.19394201,-0.7787855,-0.1621839,0.119829774,-0.096023604,0.24311191,0.32010233,0.33367872,0.22301243,-0.17432308,0.23275925,-0.19965546,0.17782414,0.77133715,0.44768703,0.104274176,-0.17340653,0.095089324,-0.6675124,-0.33530843,-0.24729034,0.031460114,-0.14538014,0.039253596,0.14900707,0.14213696,0.19373544,-0.09180305,-0.04967193,-0.09509614,-0.06339933,0.4889818,-0.24809545,-0.41953623
32	-0.8438811,0.19384177,-0.25422725,1.274922,0.10939909,1.1371585,-0.11426043,-0.012746978,-0.796924,-1.67187,0.87609076,0.39844644,0.23127736,-0.17717256,0.3620041,-0.20819406,-0.20642292,-0.36207142,1.2348541,-0.6552127,-1.4209309,1.0060979,-0.04153684,0.22717638,-0.5295975,0.78234315,-0.44489124,-1.6720327,0.3051954,0.14906542,-1.6201437,1.0869484,-0.85659915,-0.8666614,-0.4082398,-1.3963528,1.1705923,0.07798925,1.0866661,0.6097189,-1.4887388,-0.24369262,-0.05578815,0.008730565,-0.31697363,-0.70823616,0.9152671,-0.29926908,0.58260083,-0.8966274,0.5858407,0.40535712,0.043235373,-0.8506094,-0.34555662,-0.23300517,0.7484045,0.1551451,-0.36836243,0.45239297,0.61856836,-0.22114626,-1.3443891,0.47220054,-0.42983204,0.96044534,0.13185364,-0.056120843,0.7830474,0.84258157,-0.51741016,0.5130098,-0.4925745,-0.9816185,-0.14658093,0.9851746,-0.79653615,-0.40798378,0.2165484,-0.1418226,-0.59457964,0.34770313,0.60442877,-1.2612978,0.13620234,0.5495699,-0.022295306,-0.7324453,0.8533759,-1.469579,1.443387,-0.584866,0.722232,-0.31056806,0.22304074,0.029999865,-0.4459304,-0.39541948,-0.42201534,0.75089246
33	0.24330892,-0.67267776,-0.24656437,-0.29908934,0.02953337,-0.60903436,-0.4412035,0.24209255,-0.24817365,0.4432156,-0.43771222,0.05775385,0.3316158,0.3820709,0.10417981,-0.20892812,0.12019875,-0.038847174,-0.07345154,-0.097331874,0.18935391,0.21068282,-0.047698233,-0.05419556,0.26132098,-0.21053536,-0.20718676,-0.022156026,0.10400866,-0.46001044,0.23791057,-0.512594,-0.019277653,0.01588614,-0.39793116,0.19766285,-0.3438074,0.0491385,-0.21051958,-0.051763296,0.13659413,0.0772176,0.2192485,-0.09404761,-0.022567643,-0.6478812,-0.11253473,-0.091301754,-0.10430847,0.39628747,0.5716101,-0.0590897,0.06592675,-0.113656595,-0.46406254,0.34265405,-0.06441839,-0.011605364,-0.23433785,-0.1961304,0.6683662,-0.30776453,0.17938736,0.053941704,0.30913955,-0.0968757,-0.1966845,-0.039565742,0.41463217,-0.14462735,-0.3356313,-0.09822491,0.11185532,0.0025724163,0.41802388,-0.16665956,0.27683568,-0.29912266,-0.28448042,-0.42632398,0.19432193,-0.08560141,-0.25340718,0.58308965,-0.46518478,-0.0390296,-0.52743846,-0.6928712,0.13036521,-0.09398924,-0.29666138,0.2680805,-0.3085856,-0.55928135,0.10634074,-0.13821082,-0.15037583,-0.26697487,-0.06034165,0.026395956
34	0.4085237,-0.5867592,0.17452438,1.3057715,-0.22323471,0.22119151,1.623637,1.4372712,1.0639652,-0.5271576,-0.8901324,-0.3365425,0.65304404,0.056115054,-0.33570284,-0.27740967,-0.6038413,0.75418866,-0.7040288,0.2576495,0.13392277,0.29567358,1.0612944,1.1725132,1.4939169,0.25897413,-0.52700365,0.49541962,0.1491555,0.33804122,0.5534963,-0.18436466,0.45541316,-0.5275613,-0.3049268,0.7978395,-0.084121585,0.15176651,-0.72601014,0.5523804,-0.86126935,-0.35677597,-0.14560951,0.59092015,-0.06923516,-2.3154988,-0.13399048,-1.2279,-0.21376142,-0.72713226,0.22472279,-0.81159604,0.017659442,-0.8248475,0.2133741,0.5054589,-0.090158165,-0.08747187,-0.19141205,0.8193646,1.0771545,-0.19007173,-0.18726765,0.124925554,0.020761618,-0.74359983,0.5676243,0.7472937,0.16464815,-0.26625004,-0.21427006,1.5225997,-0.027344136,-1.917648,-0.951777,0.2766517,-0.003493426,-0.14749248,-0.47280422,0.76089144,-0.57076335,-0.034748215,0.28021187,-0.050419923,0.43931526,0.49950123,0.7802311,0.61229455,0.35983917,0.8815571,0.013740141,-0.28068918,0.3528698,0.5177669,-1.0911198,-0.50226015,0.1194193,-0.370357,0.69958633,-0.055088103
35	-0.15269554,0.119746774,-0.45944694,0.0046889116,-0.06022935,0.13448983,0.39651152,0.15950392,-0.21192671,0.27178928,0.091853574,-0.26249912,0.4636959,0.368104,0.20867291,0.23255143,-0.4470736,0.18387552,0.034681536,0.31260094,0.66971356,0.08179133,0.74754256,0.15525809,-0.115659624,0.29998884,-0.09038025,0.23224919,-0.14264826,-0.52013755,0.52894896,0.2194345,0.17359121,0.8425506,-0.17646387,-0.697147,-0.6734601,-0.49396425,0.2733356,0.13456158,-1.0897701,0.10191234,-0.46997613,0.75015056,-0.035682395,0.09469482,0.12516269,-0.101735674,-0.049592376,0.18834943,-0.43296424,0.21173513,0.6321349,-0.53458333,-0.23200971,0.5247909,0.04861684,0.26951218,-0.30763206,-0.17142713,0.3014845,-0.53611743,-0.5922001,-1.2608151,-0.14025508,-0.39223668,0.32488874,0.15837377,-0.50879264,0.17321567,0.32654777,-0.80376095,0.58250713,-0.59638846,0.42069802,-0.075476706,0.2301039,0.02735483,-0.35674128,0.32652393,-0.13133663,0.11683442,0.036024198,-0.085092254,-0.82260454,0.5028359,-0.3515782,-0.69913954,-0.054641195,0.22143021,-0.19610237,-0.28507936,0.08147803,-0.76080036,-0.033535548,-0.5841222,0.21235792,0.045617115,-0.11618639,-0.37197185
36	-0.71366704,0.9538826,-1.1798309,-0.2955278,0.035308186,0.049295135,-0.14712586,0.29036114,1.0113873,-1.2577617,-0.03258465,0.1406997,0.2893211,-0.53547,-0.55162054,-0.19233178,0.85353184,0.19362688,0.05727889,-0.44700235,-0.2627704,-1.1142331,-0.19197065,-0.9026181,0.5341635,-0.7192079,-0.14303093,0.6928682,-0.14962046,0.13010065,1.0023772,-0.4385262,-1.247562,1.1206844,-0.4209906,-1.4389734,0.96849036,-1.0516768,0.20714672,-0.8323151,-1.5376288,-0.4275958,1.7883538,0.5690905,-1.4341941,-0.29862645,0.7253804,-1.2284362,-0.05053217,-0.4928683,0.76835907,0.07623006,-0.60530114,-0.68156964,-0.295709,0.8562125,0.058362268,-0.15718874,0.03774413,0.17965004,0.14028503,-0.43036193,0.12975341,0.4466653,1.2251134,-0.08504147,0.24742436,0.066133596,0.2798033,0.34732303,0.13176587,-0.5394697,0.135604,-0.7456879,-0.17492233,-0.023199067,0.30033997,-0.8254637,0.41485837,0.5424796,0.3824368,0.4959707,-0.3153167,-0.3537237,-1.2786397,0.07220841,-0.46272168,-0.6447299,0.84642845,-0.08082585,1.1616778,0.20274661,-0.41176474,-0.32485512,-2.049464,0.7093304,1.5405405,-0.8030916,-0.18349394,0.6720629
37	0.70308685,-0.6923149,0.35703844,-1.1051137,-1.1218483,-0.23836355,-0.8288341,-0.3175249,0.29136413,0.21149673,1.0560869,-0.9050408,-0.34232187,-0.9061046,0.65017295,-1.6140316,0.07290886,-0.7576846,0.4380504,-0.5340295,-0.5308459,-0.64657336,-0.15308128,0.21326162,0.34269422,-0.16345361,0.47890016,-0.3073063,-0.47061634,0.68632835,1.536416,0.47769752,1.1866654,-0.90946525,1.5261189,-1.4548227,0.34900877,0.048169825,-0.53165436,-0.5637723,0.7961408,-0.9923475,0.68860036,-0.4403831,-1.2535812,0.23595127,0.16922836,1.335251,-1.4683127,-0.18754512,0.039712165,-1.9269674,0.9258724,-0.3348021,0.32490098,0.6663764,-0.5371707,0.7544505,-0.95441335,-0.124367416,1.834599,-0.116441056,1.0645459,0.9867222,0.8072105,0.95207894,-0.73069984,0.34320155,0.41359323,-0.6697879,0.11040488,0.046803445,-0.6764329,0.41542986,0.07481103,-0.4415886,-0.47025174,0.08903977,0.8095921,-1.2554146,0.5677625,0.7522497,-0.25711972,-0.63291335,-0.79109704,0.7348854,0.5207098,0.3652506,1.1426437,-0.068705894,0.33772755,1.1799538,-0.241756,0.28443208,-0.51963025,0.07799592,-0.21465078,0.43833885,-0.34383923,-0.9825982
38	0.13567908,-0.21482839,-0.15234104,-0.19071664,-0.1645716,-0.31242132,-0.2618887,-0.024198828,-0.06654692,0.1838573,0.010230688,-0.01896051,0.03536043,-0.230707,0.25810483,-0.45240566,0.0639909,-0.00689105,0.27478847,-0.47712624,-0.009979827,0.14843425,0.47101516,-0.12059513,0.32994667,-0.14573395,-0.002743262,0.4987464,0.1758666,-0.35040247,-0.18877427,-0.07544571,-0.7210023,0.66268206,0.8053338,-0.104196146,-0.011963704,0.3526415,0.089913994,-0.09846882,-0.314586,-0.24406378,-0.302519,0.18236858,0.2178943,0.08736249,-0.3281753,0.10503547,0.3813381,0.5704301,0.31997028,0.24937914,-0.1186341,0.036848284,0.14624225,-0.16456723,0.17216977,-0.11418764,-0.178741,-0.1373944,0.5043698,-0.47784555,-0.14489178,-0.15473719,0.11721012,0.3573978,0.035268094,0.12801577,0.18880558,-0.13012642,-0.48126307,0.4229893,-0.6278907,-0.33775252,0.3577117,-0.3508664,0.1891526,-0.4208139,-0.24590014,-0.4738841,0.1589533,-0.1823828,-0.05871296,-0.089087695,-0.5583659,-0.32439208,-0.120002784,0.020423973,0.15226251,-0.5264496,-0.082283996,-0.061641954,-0.3270574,-0.26366657,-0.12424806,0.28561318,-0.12645933,-0.24504307,0.056020472,0.39296463
39	-0.0511063,-0.5252355,-0.8760223,0.58352345,0.3627571,-0.85760415,-0.66143894,0.22609285,0.08473601,0.62722075,-0.8711367,-1.4117965,-0.6843956,-0.47902435,-0.46843004,-0.6737003,-0.27953625,-0.076379195,0.027624037,0.035088822,0.28935847,-0.7461206,-0.6140698,-0.8443298,-0.6703821,0.89656925,-0.34696043,0.7686241,0.36690244,0.121214814,0.39872244,-0.29570463,1.0513933,-0.8405877,-0.01382743,-0.26721698,-0.3581023,0.40611333,-0.12638204,0.7153818,-0.36922747,-0.080200344,0.94846356,0.06936859,0.69936883,-0.7694843,-0.68182623,-0.73217404,-1.0220696,-0.9860809,0.3468061,0.048619524,-0.20001702,0.11153963,-0.8132195,-0.36114436,-0.59462345,-0.8898774,0.88243806,0.8352684,0.32534048,-0.67458576,-0.3097807,-0.2827498,-0.62166953,0.22554018,0.2037321,1.0536536,-0.86421406,1.2268641,0.6396618,-0.06122743,0.15525426,-2.1384683,-0.41677278,0.20867983,0.2701936,-0.4426005,-0.5704142,-0.5946314,0.934916,-0.23002227,-0.69441456,-0.07936258,0.36460817,0.44042283,1.8353239,0.28775367,-0.55938214,1.4217942,1.4296598,-1.26961,0.46916854,-0.23816505,-1.048791,-0.12743722,1.0849504,0.68125874,0.053470697,0.22640924
